Batch,Section,Key,English,Placeholders,Context,Spanish (es)
2,History,historyEmptyActivitySub,Log your exercise from the home screen,,Empty-state subtitle prompting the user to log exercise/activity from the home screen.,
2,History,historyEmptySleepSub,Log your sleep from the home screen,,Empty-state subtitle prompting the user to log sleep from the home screen.,
2,History,historyEmptyJournalSub,Log your journal entries from the home screen,,Empty-state subtitle prompting the user to log journal entries from the home screen.,
2,History,historyEmptyGratitudeSub,Log your gratitude notes from the home screen,,Empty-state subtitle prompting the user to log gratitude notes from the home screen.,
2,History,historyEmptySlipsSub,Log your slips from the home screen,,Empty-state subtitle prompting the user to log slips from the home screen.,
2,Home,homeHeroQuote1,Progress is built in days like this.,,Rotating daily hero line on the home Serenity card (2 of 50).,
2,Home,homeHeroQuote5,Each day is a brick in the wall.,,Rotating daily hero line on the home Serenity card (6 of 50).,
2,Home,homeHeroQuote14,The next right choice is the whole game.,,Rotating daily hero line on the home Serenity card (15 of 50).,
2,Home,homeHeroQuote22,Sobriety is the work and the reward.,,Rotating daily hero line on the home Serenity card (23 of 50).,
2,Home,homeHeroQuote24,Hours add to days. Days add to years.,,Rotating daily hero line on the home Serenity card (25 of 50).,
2,Home,homeHeroQuote26,The first hard choice is behind you.,,Rotating daily hero line on the home Serenity card (27 of 50).,
2,Home,homeHeroQuote34,Days like this are how it changes.,,Rotating daily hero line on the home Serenity card (35 of 50).,
2,Home,homeRecoveryBody0,Your body begins adjusting. Hydration and rest are your allies right now.,,Short healing-timeline body text on the home recovery banner for the 12-hour milestone.,
2,Home,homeRecoveryBody1,Heart rate and sleep patterns may begin to shift as your body finds its rhythm.,,Short healing-timeline body text on the home recovery banner for the 24-hour milestone.,
2,Home,homeRecoveryBody2,A significant window — be patient with yourself. Seek support if anything feels unsafe.,,Short healing-timeline body text on the home recovery banner for the 48-hour milestone.,
2,Home,homeRecoveryBody3,The most intense early adjustment may begin to ease. A small window of calm can emerge.,,Short healing-timeline body text on the home recovery banner for the 3-day milestone.,
2,Home,homeRecoveryBody4,Restorative sleep often begins to return. Vivid dreams can be a sign of deep repair.,,Short healing-timeline body text on the home recovery banner for the 1-week milestone.,
2,Home,homeRecoveryBody5,Physical stamina may begin to return. Concentration and memory are beginning to sharpen.,,Short healing-timeline body text on the home recovery banner for the 2-week milestone.,
2,Home,homeRecoveryBody6,Many people describe a sense of physical relief settling in around this point.,,Short healing-timeline body text on the home recovery banner for the 1-month milestone.,
2,Home,homeRecoveryBody7,Day-to-day satisfaction may slowly start to feel more accessible again.,,Short healing-timeline body text on the home recovery banner for the 3-month milestone.,
2,Home,homeRecoveryBody8,Many people notice a steadier baseline. Urges may become less frequent and easier to move through.,,Short healing-timeline body text on the home recovery banner for the 6-month milestone.,
2,Home,homeRecoveryBody9,"For many people, the long-term load on sleep, energy, and mood begins to ease at this point.",,Short healing-timeline body text on the home recovery banner for the 1-year milestone.,
2,Home,homeRecoveryBody10,The space you have created can continue to deepen over time — one ordinary day at a time.,,Short healing-timeline body text on the home recovery banner for the 2-years-and-beyond milestone.,
2,Home,homeRecoveryJustStartingBody,The decision you made today already matters. Be gentle with yourself.,,Recovery banner body shown before the first milestone is reached.,
2,Home,homeRecoveryInDays,"in {days, plural, =1{1 day} other{{days} days}}",{days},"Recovery banner countdown: time until next milestone, in days.",
2,Home,homeJourneyDaysTo,"{count, plural, =1{1 day} other{{count} days}} to {label}","{count}, {label}","Journey card progress-bar caption: days remaining until the next milestone, e.g. '5 days to one week'. {label} is the lowercased next-milestone name.",
2,Home,homeIntentionPrompt,One small thing for your recovery today.,,Subtitle inviting the user to set today's intention on the home intention card.,
2,Home,homeIntentionOutcomeNotYet,… Not yet — tomorrow is a new day.,,Home intention card outcome blurb when not yet done. Keep the leading ellipsis.,
2,Home,homeCravingHaltQuestion,"Right now, are you any of these?",,Section label above the HALT (hungry/angry/lonely/tired) chips in the log-a-craving sheet.,
2,Home,homeCravingHaltBlurb,Naming it slows the wave down — H.A.L.T.,,Helper caption under the HALT chips in the log-a-craving sheet. H.A.L.T. is an acronym.,
2,Home,homeLastTimeBlurb,Last time around this level you {response}{duration} {outcome}.,"{response}, {duration}, {outcome}","Personal 'last time' hint in the craving sheet. {response} is a lowercased response verb phrase, {duration} is an optional parenthetical, {outcome} is an optional outcome clause.",
2,Home,homeThoughtWriteHintOptional,Write the thought in your own words (optional).,,Text field hint in the log-a-thought sheet (optional variant).,
2,Home,homeSleepNotesHintShort,"Notes (optional) - e.g., woke once, settled again quickly.",,Notes field hint in the log-sleep sheet.,
2,Journal,journalDetailQuickMoodInvite,A quick mood check-in. Tap edit to add words when you're ready.,,"Placeholder card shown when a journal entry has a mood but no written text, inviting the user to add words.",
2,Journal,journalDetailYearsAgo,"{count, plural, =1{1 year ago} other{{count} years ago}}",{count},Label on an older 'on this day' echo card indicating how many years ago that entry was written.,
2,Journal,journalMoodLoggedSnack,Mood logged. Tap the card to add words.,,Snackbar shown after the user logs a quick mood with no body text yet.,
2,Journal,journalFilterEmptySubtitle,Try a different filter or clear the search.,,Subtitle of the journal filter empty state.,
2,Journal,journalNewEntrySubtitle,Pick how you want to write today.,,Subtitle under the New entry chooser header.,
2,Journal,journalPlainEntrySubtitle,"A blank page for your thoughts. Mood, tags, optional prompt.",,Description of the plain journal entry option.,
2,Journal,journalDailyReflectionSubtitle,"A guided page: gratitude, anchors, wins, cravings, intention.",,Description of the guided daily reflection option.,
2,Journal,journalCrisisBodyCrisis,Saving your entry helped. A short calm exercise can take it from here.,,Body of the support sheet for a crisis-mood entry.,
2,Journal,journalCrisisBodyHard,You wrote it down — that already counts. A 60-second thought record can help if you want it.,,Body of the support sheet for a hard-mood entry.,
2,Journal,journalCrisisCalmRoomDetail,"Breath work, grounding, and one safe action.",,Detail line under the 'Open the calm room' action.,
2,Journal,journalCrisisThoughtRecordDetail,"Name the thought, weigh the evidence, reframe it.",,Detail line under the 'Try a thought record' action.,
2,Journal,journalWritingStreak,"{count, plural, =1{1 day writing} other{{count} day writing streak}}",{count},Journal writing streak label shown in the diary header.,
2,Journal,journalOnThisDay,"{count, plural, =1{On this day, 1 year ago} other{On this day, {count} years ago}}",{count},Label on the 'on this day' memory card showing how many years ago an entry was written.,
2,Journal,journalEchoMore,"{count, plural, =1{+1 more from this day} other{+{count} more from this day}}",{count},Counter showing how many more entries exist from the same day in the 'on this day' card.,
2,Journal,journalEmptySubtitle,Pick a door — or tap + to start with a blank page.,,Subtitle of the journal empty state.,
2,Journal,journalCardMoodCheckInHint,Mood check-in · tap to add words,,Hint shown on a body-less mood-only journal card.,
2,Journal,journalVoiceUnavailable,Voice input is unavailable. Check microphone permission in Settings.,,Snackbar shown when voice input cannot be initialised.,
2,Journal,journalBodyHint,Write freely — no one else will see this...,,Hint text in the journal body text field.,
2,Journal,journalLockEntryHint,Hidden from the list. Re-auth required to view.,,Explanation under the lock-this-entry toggle.,
2,Journal,journalPersonalCard0,"{name}, you are doing harder things than most people will ever try.",{name},Personalised affirmation card addressing the user by name.,
2,Journal,journalPersonalCard1,"{name}, your sober self is the realest version of you.",{name},Personalised affirmation card addressing the user by name.,
2,Journal,journalPersonalCard2,"{name}, this moment is enough. You are enough.",{name},Personalised affirmation card addressing the user by name.,
2,Journal,journalPersonalCard3,"{name}, the version of you a year from now is rooting for today's you.",{name},Personalised affirmation card addressing the user by name.,
2,Journal,journalPersonalGratitudeCard,"You wrote this: ""{gratitude}"" — that's still true.",{gratitude},Affirmation card mirroring back a recent gratitude the user wrote.,
2,Vision,visionFilterEmptySubtitle,"Try a different filter, or add a new dream.",,Subtitle of the vision-board filter empty state.,
2,Vision,visionDreamCount,"{count, plural, =1{1 dream} other{{count} dreams}}",{count},"Count of dreams on the vision board, shown in the header subtitle.",
2,Vision,visionEmptyTitle,What does your life ahead look like?,,Title of the vision board empty state (no items yet).,
2,Vision,visionEmptySubtitle,Start with one of these — or tap + for a blank canvas.,,Subtitle of the vision board empty state.,
2,Vision,visionDreamTitleHint,e.g. Be more present for my family,,Hint text for the vision item title field.,
2,Vision,visionWhyHint,"When this matters most, why does it matter?",,Hint text for the 'why it matters' field.,
2,Vision,visionPhotosLabel,Photos help you feel it (up to 20),,Field label for the vision item photo picker.,
2,Vision,visionPhotosPrivacyNote,Photos are stored on this device only — they never leave your phone.,,Privacy note under the vision item photo picker.,
2,Vision,visionStepsDescription,Break the dream into 3–6 tiny wins. Check them off as life moves.,,Description under the vision item steps label.,
2,Vision,visionAffirmationDescription,"""I am…"" beats ""I want to…"" — the brain hears it as already real.",,Description under the vision item affirmation label.,
2,Vision,visionAffirmationHint,"I am present, patient, and proud of how I show up.",,Hint text for the vision item affirmation field.,
2,Zen,zenIntentionPrompt2,I will show up for myself by…,,Rotating hint for the morning intention field.,
2,Zen,zenIntentionPrompt3,One thing I'm grateful for right now is…,,Rotating hint for the morning intention field.,
2,Zen,zenReflectionPrompt1,"What challenged me, and how did I handle it?",,Evening reflection prompt.,
2,Zen,zenReflectionPrompt2,What am I most proud of today?,,Evening reflection prompt.,
2,Zen,zenReflectionPrompt3,How did I take care of myself today?,,Evening reflection prompt.,
2,Zen,zenReflectionPrompt5,Who or what am I grateful for right now?,,Evening reflection prompt.,
2,Zen,zenReflectionPrompt6,What did I learn about myself today?,,Evening reflection prompt.,
2,Zen,zenReflectionPrompt7,How did I show up for my sobriety today?,,Evening reflection prompt.,
2,Zen,zenExercise0Desc,"Name 5 things you see, 4 you can touch, 3 you hear, 2 you smell, 1 you taste.",,Description of the 5-4-3-2-1 grounding exercise.,
2,Zen,zenExercise1Desc,"Breathe in for 4, hold for 4, breathe out for 4, hold for 4. Repeat 4 times.",,Description of the box breath exercise.,
2,Zen,zenExercise2Desc,"Close your eyes. Slowly scan from your toes to your head, releasing tension as you go.",,Description of the body scan exercise.,
2,Zen,zenExercise3Desc,"With each inhale, think of something you're grateful for. With each exhale, let go of what doesn't serve you.",,Description of the gratitude breath exercise.,
2,Journal,journalReflectionWinsHint,Anything you're proud of — big or small.,,Placeholder hint text for the 'wins today' field,
2,Journal,journalReflectionCravingsHint,"What showed up, and how did you respond?",,Placeholder hint text for the cravings/triggers field,
2,Journal,journalReflectionIntentionHint,One small thing you'll do for your recovery.,,Placeholder hint text for the 'tomorrow's intention' field,
2,Journal,journalReflectionAffirmationHint,A kind sentence in your own voice.,,Placeholder hint text for the affirmation field,
2,Journal,journalReflectionFooter,"You don't have to fill every field.
What you write is enough.",,Reassuring footer note at the bottom of the Daily Reflection page; contains a line break,
2,Milestone,milestoneShareText,{emoji} {name} — {label} sober. One day at a time. #JourneyForward #Sobriety,"{emoji}, {name}, {label}","Text shared along with the milestone image card to social/messaging apps. {emoji} is a milestone emoji, {name} is the user's name, {label} is the milestone label e.g. 'One Month'.",
2,Milestone,milestoneDaysToGo,"{count, plural, =1{1 day to go} other{{count} days to go}}",{count},Badge on the achievement card showing how many days until the milestone is reached.,
2,Milestone,milestoneDaysToUnlock,"{count, plural, =1{1 more day to unlock} other{{count} more days to unlock}}",{count},Overlay text on a locked (unachieved) shareable card showing days remaining to unlock it.,
2,Onb,onbBiometricNotEnrolledError,"Biometrics aren't set up on this device. Add a fingerprint or face in your phone's settings, then try again.",,Error shown when the user picks biometric lock but no fingerprint/face is enrolled on the device.,
2,Onb,onbWelcomeDisclaimer,"Not medical advice — a companion, not a clinician.",,Small disclaimer text at the bottom of the welcome onboarding screen.,
2,Onb,onbSecurityPinRecoveryWarning,"If you forget your PIN, your data cannot be recovered without a backup. Set up a backup later in Profile → Backup.",,Data-recovery warning shown when the user selects PIN lock during onboarding.,
2,Onb,onbSecurityBiometricRecoveryWarning,"If you lose biometric access (factory reset, device change, etc.), your data cannot be recovered without a backup. Set one up in Profile → Backup.",,Data-recovery warning shown when the user selects biometric lock during onboarding.,
2,Onb,onbFinishBodyFuture,"Your quit date is set. We'll count down with you — and the moment it arrives, day one begins.",,Finish-step subtitle shown when the user picked a future quit date.,
2,Plan,planToolkitBoxBreathingSub,Guided 4-4-4-4 breath cycle,,Sub-label describing the Box Breathing toolkit exercise.,
2,Plan,planToolkitCallSomeoneSub,Reach out to your sponsor or a friend,,Sub-label describing the Call Someone toolkit exercise.,
2,Plan,planToolkitBodyScanSub,"Scan from toes to head, release tension",,Sub-label describing the Body Scan toolkit exercise.,
2,Plan,planStepHint1,e.g. Take three slow box-breaths,,Placeholder hint for the first pre-craving plan step input.,
2,Plan,planStepHint2,e.g. Drink a glass of cold water,,Placeholder hint for the second pre-craving plan step input.,
2,Plan,planSavedSnack,Plan saved — you'll see it when a craving hits.,,Snackbar confirmation shown after the user saves their pre-craving plan.,
2,Plan,planSubtitle,Three things you commit to doing the moment a craving hits — written in calm so you don't have to think in a storm.,,Subtitle on the pre-craving plan screen explaining its purpose.,
2,Plan,planLinkInfo,"Linking a Toolkit exercise adds a one-tap ""Open"" button during your plan so you can jump straight into the exercise.",,Informational note explaining what linking a toolkit exercise does.,
2,Plan,planPickerSubtitle,Tap to add a one-tap link to this exercise in your plan.,,Subtitle of the toolkit-exercise picker bottom sheet.,
2,Plan,planRunnerSubtitle,Run through these before logging. Breathe between each one.,,Subtitle of the plan-runner sheet prompting the user to work through their plan steps.,
2,Progress,progressInsightCravingSubtitle,Every log is a brave step toward healing.,,Subtitle of the cravings insight chart card.,
2,Progress,progressInsightCravingQuote,"Logging a craving is a sign of strength.
You're choosing awareness and support.",,Motivational quote shown at the bottom of the cravings insight card. Contains a line break.,
2,Progress,progressInsightSleepQuote,"Rest is part of recovery.
Every hour of sleep supports your healing.",,Motivational quote shown at the bottom of the sleep insight card. Contains a line break.,
2,Progress,progressInsightMovementSubtitle,"Active minutes per day, two weeks out.",,Subtitle of the movement insight chart card.,
2,Progress,progressInsightMovementQuote,"Movement lifts the spirit.
Every active minute counts.",,Motivational quote shown at the bottom of the movement insight card. Contains a line break.,
2,Progress,progressInsightThoughtsSubtitle,Thoughts logged each day across 14 days.,,Subtitle of the thoughts insight chart card.,
2,Progress,progressInsightThoughtsQuote,"Reflection builds resilience.
Your thoughts are your inner compass.",,Motivational quote shown at the bottom of the thoughts insight card. Contains a line break.,
2,Progress,progressHeatmapCaption,Day 1 = your first day in the app. Only cravings logged from the Home screen count.,,Explanatory caption under the cravings heatmap header.,
2,Progress,progressRecoveryCapitalEmptySubtitle,A 30-second check across five things that protect recovery.,,Subtitle shown on the recovery-capital card when the user hasn't filled in this week's check.,
2,Recovery,recoveryM1Mind,You might feel a mix of relief and anxiety as your daily routine shifts. This is the normal friction of change.,,Recovery milestone 1 (12 hours) — mind/psychological note.,
2,Recovery,recoveryM1Experience,"The first urges may appear. They can feel urgent, but they are temporary waves.",,Recovery milestone 1 (12 hours) — what you may experience.,
2,Recovery,recoveryM1Tip,"Drink a large glass of water. When an urge hits, focus only on getting through the next hour.",,Recovery milestone 1 (12 hours) — actionable tip.,
2,Recovery,recoveryM2Mind,"Your brain's reward circuitry is noticing the absence of its usual chemical trigger, which can cause irritability or a low mood.",,Recovery milestone 2 (24 hours) — mind/psychological note.,
2,Recovery,recoveryM2Experience,"You may feel emotionally raw, tired, or slightly restless.",,Recovery milestone 2 (24 hours) — what you may experience.,
2,Recovery,recoveryM2Tip,"Sleep and rest are your best allies right now. Keep your evening routine calm, quiet, and consistent.",,Recovery milestone 2 (24 hours) — actionable tip.,
2,Recovery,recoveryM3Mind,Your system is seeking balance. The intensity you feel right now is the feeling of that adjustment taking place.,,Recovery milestone 3 (48 hours) — mind/psychological note.,
2,Recovery,recoveryM3Experience,Restlessness and strong urges are common here. You might feel “wired” or on edge.,,Recovery milestone 3 (48 hours) — what you may experience.,
2,Recovery,recoveryM3Tip,"Be especially patient with yourself today. If you experience shaking, confusion, hallucinations, seizures, severe agitation, or feel unsafe, seek urgent medical support.",,Recovery milestone 3 (48 hours) — actionable tip with safety warning.,
2,Recovery,recoveryM4Mind,"The mental fog often begins to thin. Neurotransmitter production starts to slowly adjust, paving the way for more natural energy.",,Recovery milestone 4 (3 days) — mind/psychological note.,
2,Recovery,recoveryM4Experience,"A small window of calm may emerge. You might feel a quiet, cautious optimism taking root.",,Recovery milestone 4 (3 days) — what you may experience.,
2,Recovery,recoveryM4Tip,"Reaching 72 hours is meaningful. Mark it with comfort, care, and support.",,Recovery milestone 4 (3 days) — actionable tip.,
2,Recovery,recoveryM5Mind,You may notice unusually vivid dreams — some people experience this as their sleep pattern settles into a new rhythm.,,Recovery milestone 5 (1 week) — mind/psychological note.,
2,Recovery,recoveryM5Experience,"Improved clarity, though your mood may still naturally swing up and down.",,Recovery milestone 5 (1 week) — what you may experience.,
2,Recovery,recoveryM5Tip,Anchor yourself in routine. A predictable morning and evening structure is a powerful tool right now.,,Recovery milestone 5 (1 week) — actionable tip.,
2,Recovery,recoveryM6Mind,Concentration and short-term memory often start to feel sharper. Each healthier choice you repeat helps lay down new patterns.,,Recovery milestone 6 (2 weeks) — mind/psychological note.,
2,Recovery,recoveryM6Experience,"You might start feeling surprisingly well, though random moments of emptiness are still normal.",,Recovery milestone 6 (2 weeks) — what you may experience.,
2,Recovery,recoveryM6Tip,This is when overconfidence can sneak in. Stay connected to your daily practices and support systems.,,Recovery milestone 6 (2 weeks) — actionable tip.,
2,Recovery,recoveryM7Mind,"The brain systems involved in impulse control, decision-making, and emotional regulation may begin to feel steadier over time.",,Recovery milestone 7 (1 month) — mind/psychological note.,
2,Recovery,recoveryM7Experience,"Emotional regulation continues to improve, and building resilience becomes a steady practice.",,Recovery milestone 7 (1 month) — what you may experience.,
2,Recovery,recoveryM7Tip,"Review your journey so far. Note the situations that still feel tricky, and plan how you will navigate them gracefully.",,Recovery milestone 7 (1 month) — actionable tip.,
2,Recovery,recoveryM8Mind,"For many people, the ability to find genuine satisfaction in simple, everyday activities slowly returns at this stage.",,Recovery milestone 8 (3 months) — mind/psychological note.,
2,Recovery,recoveryM8Experience,"Many people describe feeling more like themselves again. Motivation may feel more available, though it can still rise and fall.",,Recovery milestone 8 (3 months) — what you may experience.,
2,Recovery,recoveryM8Tip,"Continue to cultivate your environment. Hobbies, nature, and relationships are deeply protective elements of your growth.",,Recovery milestone 8 (3 months) — actionable tip.,
2,Recovery,recoveryM9Mind,Urges may become less frequent or easier to move through.,,Recovery milestone 9 (6 months) — mind/psychological note.,
2,Recovery,recoveryM9Experience,The highs and lows of early recovery begin to smooth out into a more consistent rhythm.,,Recovery milestone 9 (6 months) — what you may experience.,
2,Recovery,recoveryM9Tip,Take a moment to honor the quiet days. Peace and stability are among the quiet rewards of this process.,,Recovery milestone 9 (6 months) — actionable tip.,
2,Recovery,recoveryM10Mind,"You have lived through many seasons, routines, and emotional moments with more awareness and care.",,Recovery milestone 10 (1 year) — mind/psychological note.,
2,Recovery,recoveryM10Experience,"Support may still matter, and needing it does not diminish your progress.",,Recovery milestone 10 (1 year) — what you may experience.,
2,Recovery,recoveryM10Tip,Reflect on the person you were twelve months ago. Write them a letter from where you stand today.,,Recovery milestone 10 (1 year) — actionable tip.,
2,Recovery,recoveryM11Mind,Recovery may feel less like something you are forcing and more like a way of living you have grown into.,,Recovery milestone 11 (2 years & beyond) — mind/psychological note.,
2,Recovery,recoveryM11Tip,"Your story may become a source of comfort for someone else. When the moment feels right, share your strength with someone just beginning their path.",,Recovery milestone 11 (2 years & beyond) — actionable tip.,
2,Settings,settingsWeeklyGoalHint,e.g. Exercise 3 times this week,,Hint text in the add-weekly-goal dialog text field.,
2,Settings,settingsBiometricNotSetUp,"Biometrics aren't set up on this device. Add a fingerprint or face in your phone's settings, then try again.",,Snackbar shown when the user tries to enable biometric lock but no biometrics are enrolled on the device.,
2,Settings,settingsBiometricNotEnrolled,No biometrics enrolled on this device. Add a fingerprint or face in your phone's settings.,,Error snackbar when the platform reports no biometrics are enrolled.,
2,Settings,settingsBiometricUnavailable,Biometric hardware is unavailable right now. Try again in a moment.,,Error snackbar when biometric hardware is temporarily unavailable.,
2,Settings,settingsBiometricLockedOut,Too many failed attempts. Wait a moment and try again.,,Error snackbar when biometric auth is temporarily locked out after failed attempts.,
2,Settings,settingsBiometricPermanentlyLockedOut,Biometrics are locked. Use your phone's screen lock to re-enable.,,Error snackbar when biometric auth is permanently locked and needs the device screen lock to re-enable.,
2,Settings,settingsReminderScheduleFailed,Reminder scheduling failed. Please check notification permissions.,,Snackbar shown when scheduling notification reminders fails.,
2,Settings,settingsNotificationsBlockedSaved,Saved — but notifications are blocked in system settings.,,Snackbar shown after saving notification settings while notifications are blocked at the OS level.,
2,Settings,settingsDiagNoneScheduled,No notifications are scheduled. Your daily reminders will not fire.,,Warning shown in the diagnostics sheet when no notifications are scheduled.,
2,Settings,settingsDiagTestSent,Test sent - you should see it within 2 seconds,,Snackbar confirming a diagnostic test notification was sent.,
2,Settings,settingsPledgeStreakBadge,"{count, plural, =1{1 calm day pledged} other{{count} calm days pledged}}",{count},Pledge streak badge in the profile header showing how many calm days were pledged.,
2,Settings,settingsAddEmergencyContactSub,Someone to reach when you need support,,Subtitle for the add-emergency-contact row.,
2,Settings,settingsLockPinRecoveryWarning,"If you forget your PIN, your data cannot be recovered without a backup. Set one up in Profile → Backup.",,"Warning shown when PIN lock is active, reminding the user a forgotten PIN means data loss without a backup.",
2,Settings,settingsLockBiometricRecoveryWarning,"If you lose biometric access (factory reset, device change, etc.), your data cannot be recovered without a backup. Set one up in Profile → Backup.",,"Warning shown when biometric lock is active, reminding the user that losing biometric access means data loss without a backup.",
2,Settings,settingsWeeklyCareSummarySub,Create a private summary to share with someone you trust.,,Subtitle for the Weekly Care Summary row.,
2,Settings,settingsSystemNotifsBlockedSub,Reminders will not appear until enabled in system settings.,,Status subtitle shown when notifications are blocked at the OS level.,
2,Settings,settingsTestCouldNotPost,Test could not post. Notifications appear to be blocked for Journey Forward.,,Snackbar shown when a test notification could not post because notifications appear blocked.,
2,Settings,settingsSpendPerDayQuestion,How much did you spend per day?,,Prompt above the amount field in the daily-spend dialog.,
2,Vision,visionPinCapReached,You can pin up to 3 dreams — unpin one to make room.,,Snackbar shown when the user tries to pin a vision item but already has the maximum of 3 pinned.,
2,Vision,visionDaysToGo,"{count, plural, =1{1 day to go} other{{count} days to go}}",{count},Chip label counting down the days remaining until a vision item's target date.,
2,Emergency,emergencyWeeklyCareSummaryDesc,"Prepare a gentle report for therapy, support, or reflection.",,Description under the Weekly Care Summary row on the Emergency home tab.,
2,Breath,breathDizzyWarning,"If you feel dizzy, return to normal breathing.",,Safety footer shown during a breathing session.,
2,Breath,breathAllPatternsSubtitle,Find the rhythm that fits this moment.,,Subtitle under the full breathing-library title.,
2,Meditation,meditationUrgeSurfingTagline,Ride the wave — urges peak and pass.,,Tagline under the Urge Surfing audio title. Keep the em dash.,
2,Meditation,meditationUrgeSurfingStep0,Close your eyes and take three slow breaths.,,Urge Surfing meditation step 1 of 7.,
2,Meditation,meditationUrgeSurfingStep1,Notice the craving. Where do you feel it in your body?,,Urge Surfing meditation step 2 of 7.,
2,Meditation,meditationUrgeSurfingStep2,Imagine it as a wave in the ocean — rising slowly.,,Urge Surfing meditation step 3 of 7. Keep the em dash.,
2,Meditation,meditationUrgeSurfingStep3,You are a surfer. You don't fight the wave. You ride it.,,Urge Surfing meditation step 4 of 7.,
2,Meditation,meditationUrgeSurfingStep4,Watch the wave peak. It cannot go higher than it already is.,,Urge Surfing meditation step 5 of 7.,
2,Meditation,meditationUrgeSurfingStep5,Now watch it begin to fall. Urges always fade.,,Urge Surfing meditation step 6 of 7.,
2,Meditation,meditationUrgeSurfingStep6,You did not drink. The wave passed. You surfed it.,,Urge Surfing meditation step 7 of 7.,
2,Meditation,meditationBodyScanStep0,Lie down or sit comfortably. Close your eyes.,,Body Scan meditation step 1 of 7.,
2,Meditation,meditationBodyScanStep1,"Bring attention to your feet. Notice any sensation — warmth, tingling.",,Body Scan meditation step 2 of 7. Keep the em dash.,
2,Meditation,meditationBodyScanStep2,"Slowly move up to your calves, then knees, then thighs.",,Body Scan meditation step 3 of 7.,
2,Meditation,meditationBodyScanStep3,Notice your belly rising and falling with each breath.,,Body Scan meditation step 4 of 7.,
2,Meditation,meditationBodyScanStep4,"Scan your chest, shoulders, arms, and hands.",,Body Scan meditation step 5 of 7.,
2,Meditation,meditationBodyScanStep5,"Finally, relax your jaw, eyes, and forehead.",,Body Scan meditation step 6 of 7.,
2,Meditation,meditationBodyScanStep6,Rest here for a moment. You are safe. You are whole.,,Body Scan meditation step 7 of 7.,
2,Meditation,meditationGratitudeResetStep1,Think of one person in your life you're grateful for.,,Gratitude Reset meditation step 2 of 7.,
2,Meditation,meditationGratitudeResetStep2,What did they do or say that mattered to you?,,Gratitude Reset meditation step 3 of 7.,
2,Meditation,meditationGratitudeResetStep3,"Think of one moment from today, however small, that was good.",,Gratitude Reset meditation step 4 of 7.,
2,Meditation,meditationGratitudeResetStep4,Think of something about your body or health you appreciate.,,Gratitude Reset meditation step 5 of 7.,
2,Meditation,meditationGratitudeResetStep5,Let gratitude fill your chest like warmth.,,Gratitude Reset meditation step 6 of 7.,
2,Meditation,meditationGratitudeResetStep6,Carry this feeling into your next hour.,,Gratitude Reset meditation step 7 of 7.,
2,Meditation,meditationSafePlaceStep0,"Close your eyes. Take three slow, deep breaths.",,Safe Place meditation step 1 of 7.,
2,Meditation,meditationSafePlaceStep1,Imagine a place where you feel completely safe.,,Safe Place meditation step 2 of 7.,
2,Meditation,meditationSafePlaceStep2,"It can be real or imagined — a beach, a forest, a room.",,Safe Place meditation step 3 of 7. Keep the em dash.,
2,Meditation,meditationSafePlaceStep3,"Notice what you see, hear, smell in this place.",,Safe Place meditation step 4 of 7.,
2,Meditation,meditationSafePlaceStep4,Feel the ground beneath you. You are supported.,,Safe Place meditation step 5 of 7.,
2,Meditation,meditationSafePlaceStep5,Breathe here for a while. Nothing can harm you.,,Safe Place meditation step 6 of 7.,
2,Meditation,meditationSafePlaceStep6,"When you're ready, slowly return, carrying this calm.",,Safe Place meditation step 7 of 7.,
2,Meditation,meditationSelfCompassionStep0,Place your hand on your heart. Feel its warmth.,,Self-Compassion meditation step 1 of 7.,
2,Meditation,meditationSelfCompassionStep1,"Say: ""This is a moment of difficulty.""",,Self-Compassion meditation step 2 of 7. Keep the quotation marks.,
2,Meditation,meditationSelfCompassionStep2,"Say: ""Difficulty is part of life. I am not alone in this.""",,Self-Compassion meditation step 3 of 7. Keep the quotation marks.,
2,Meditation,meditationSelfCompassionStep3,"Say: ""May I be kind to myself right now.""",,Self-Compassion meditation step 4 of 7. Keep the quotation marks.,
2,Meditation,meditationSelfCompassionStep4,Think of something you've been critical of yourself about.,,Self-Compassion meditation step 5 of 7.,
2,Meditation,meditationSelfCompassionStep5,Ask: what would I say to a dear friend in this situation?,,Self-Compassion meditation step 6 of 7.,
2,Meditation,meditationSelfCompassionStep6,Say those words to yourself. You deserve them too.,,Self-Compassion meditation step 7 of 7.,
2,Notif,notifSavingsBody,You've saved {amount} through sobriety. Keep going!,{amount},"Body of the savings-milestone notification. {amount} is a pre-formatted currency string (e.g. ""$100"").",
2,Notif,notifMorning0,Good morning. Your recovery is worth showing up for today.,,"Morning daily-motivation notification body, variant 0 of 5 (chosen by day-of-year rotation).",
2,Notif,notifMorning1,One day at a time. You've got this — check in now.,,"Morning daily-motivation notification body, variant 1 of 5. Keep the em dash (—).",
2,Notif,notifMorning2,Morning check-in — Log your mood and set your intentions.,,"Morning daily-motivation notification body, variant 2 of 5. Keep the em dash (—).",
2,Notif,notifMorning3,Your sober journey continues today. Open the app and check in.,,"Morning daily-motivation notification body, variant 3 of 5.",
2,Notif,notifMorning4,"A new day, a fresh start. Take a moment to ground yourself.",,"Morning daily-motivation notification body, variant 4 of 5.",
